brand,quantity,List_Price,price,ean13,description,name,image,option,category
Christian Louboutin,254,175,875,,"Bianca has it all. Her sleek silhouette made up of a sensible platform, 140mm stiletto heel, and shallow round toe strike the perfect balance between sexy and sophisticated. A favorite among many in nude patent leather, ""Bianca"" transitions seamlessly from day to evening.                    Product care<br/>Reference : 1100024PK20<br />                    Color : Nude<br/>                            Material : Patent Leather<br/>                                            Heel height : 140mm<br/>                                        Front platform : 40mm<br/>                                        Collection : Classic<br/>",Christian Louboutin bianca 140 mm,/cl/christianlouboutin-bianca-1100024_PK20_1_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1100024_PK20_2_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1100024_PK20_3_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1100024_PK20_40_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Get dressed up this season in beautiful ""Corneille.""  Her asymmetrical vamp gives this 100mm single sole pump a sophisticated edge.  In vibrant blue calf leather, she is perfect for daytime or evening.                    Product care<br/>Reference : 1120255BL72<br />                    Color : Blue<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin corneille 100 mm,/cl/christianlouboutin-corneille-1120255_BL72_1_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL72_2_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL72_3_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL72_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,215,1075,,"A style once exclusively produced for one of the fashion industry's most photographed icons, ""Daffodile"" has been a Louboutin favorite for years. Slip into our nude patent leather ""Daffodile"" and there is no doubt that you, too, will be blinded by the camera's flashes. Stand 160mm high above the competition in this covered platform, almond toe stunner.                    Product care<br/>Reference : 3120005PK20<br />                    Color : Nude<br/>                            Material : Patent Leather<br/>                                            Heel height : 160mm<br/>                                        Front platform : 60mm<br/>                                        Collection : Classic<br/>",Christian Louboutin daffodile 160 mm,/cl/christianlouboutin-daffodile-3120005_PK20_1_1200x1200.jpg|||/cl/christianlouboutin-daffodile-3120005_PK20_2_1200x1200.jpg|||/cl/christianlouboutin-daffodile-3120005_PK20_3_1200x1200.jpg|||/cl/christianlouboutin-daffodile-3120005_PK20_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,"Pigalle Plato is our iconic ""Pigalle"" revisited.  With the addition of a slender platform, she maintains every bit of the sultriness of her namesake, while offering a touch more support from below.  This 120mm pervenche, poppy and mimosa patent leather version will infuse your Spring/Summer wardrobe with a refreshing dose of color.                    Product care<br/>Reference : 1110971U072<br />                    Color : Version Pervenche<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                        Front platform : 20mm<br/>                                        Collection : Classic<br/>",Christian Louboutin pigalle plato 120 mm,/cl/christianlouboutin-pigalleplato-1110971_U072_1_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_U072_2_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_U072_3_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_U072_40_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_U072_4_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,139,695,,"Monsieur Louboutin's classic half d'orsay pump ""Iriza"" is a stunning look for women who aren't afraid to be a little bit exposed.  Her cutout vamp is very sexy for casual and formal dress alike.  At 70mm in beige embossed cork, she is a head turning style that you will wear for seasons to come.                    Product care<br/>Reference : 1151025BG72<br />                    Color : Beige<br/>                            Material : Cork<br/>                                            Heel height : 70mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin iriza 70 mm,/cl/christianlouboutin-iriza-1151025_BG72_1_1200x1200.jpg|||/cl/christianlouboutin-iriza-1151025_BG72_2_1200x1200.jpg|||/cl/christianlouboutin-iriza-1151025_BG72_3_1200x1200.jpg|||/cl/christianlouboutin-iriza-1151025_BG72_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,Monsieur Louboutin's classic half d'orsay pump "Iriza" is a stunning look for women who aren't afraid to be a little bit exposed.  The cutout vamp is very sexy for casual and formal dress alike.  This 100mm navy patent leather version is an updated classic that you will wear for seasons to come.                     Product care<br/>Reference : 3130524BL1U<br />                    Color : Navy<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>,Christian Louboutin iriza 100 mm,/cl/christianlouboutin-iriza-3130524_BL1U_1_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BL1U_2_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BL1U_3_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BL1U_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Ron Ron is your match if you're looking for a round toe pump with a strong heel, low-cut vamp, and gorgeous arch.  Try this 100mm version in vibrant pervenche suede to add a pop of color to your Spring/Summer ensembles.                    Product care<br/>Reference : 3080438U070<br />                    Color : Pervenche <br/>                            Material : Suede<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin ron ron 100 mm,/cl/christianlouboutin-ronron-3080438_U070_1_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_U070_2_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_U070_3_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_U070_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Ron Ron is your match if you're looking for a round toe pump with a strong heel, low-cut vamp, and gorgeous arch.  Try this 100mm version in refreshing mint suede to add a pop of color to your Spring/Summer ensembles.                    Product care<br/>Reference : 3080438E025<br />                    Color : Mint<br/>                            Material : Suede<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin ron ron 100 mm,/cl/christianlouboutin-ronron-3080438_E025_1_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_E025_2_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_E025_3_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_E025_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Get dressed up this season in beautiful ""Corneille.""  An asymmetrical vamp gives this 100mm single sole pump a sophisticated edge.  In navy calf leather, this pair is perfect for daytime or evening.                    Product care<br/>Reference : 1120255BL1U<br />                    Color : Navy<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin corneille 100 mm,/cl/christianlouboutin-corneille-1120255_BL1U_1_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL1U_2_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL1U_3_1200x1200.jpg|||/cl/christianlouboutin-corneille-1120255_BL1U_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,215,1075,,"For the daring Louboutin lady, ""Victoria"" is an exquisite look for Spring/Summer.  Rising to a sky high 160mm, her substantial 3-inch platform keeps you steady while you get a sexy boost of height.  No look is off limits in this pervenche suede stunner.                     Product care<br/>Reference : 1150291U070<br />                    Color : Pervenche<br/>                            Material : Suede<br/>                                            Heel height : 160mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin victoria 160 mm,/cl/christianlouboutin-victoria-1150291_U070_1_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150291_U070_2_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150291_U070_3_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150291_U070_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,259,1295,,"Presenting the beautiful ""Billy,"" a marvelous must-have for the Fall/Winter season. With a pointed toe and fine, 100mm stiletto heel, she provides a sultry silhouette without an overly dramatic pitch. Swathed in eye-catching eclipse velvet with a silver specchio leather heel and grommets, she's the perfect pick for your more formal affairs.                     Product care<br/>Reference : 3141236U060<br />                    Color : Eclipse <br/>                            Material : Velvet<br/>                                            Heel height : 100mm<br/>                                                    Collection : FW14<br/>",Christian Louboutin billy 100 mm,/cl/christianlouboutin-billy-3141236_U060_1_1200x1200.jpg|||/cl/christianlouboutin-billy-3141236_U060_2_1200x1200.jpg|||/cl/christianlouboutin-billy-3141236_U060_3_1200x1200.jpg|||/cl/christianlouboutin-billy-3141236_U060_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,139,695,,"Introducing ""Karera,"" an ultra chic new classic for Spring/Summer.  Combining the ""Iriza"" upper with the new Cuban heel, this 45mm d'orsay provides an irresistible silhouette.  In blue denim and beige lucido, she is an excellent choice for daytime or evening.                          Product care<br/>Reference : 1150902M241<br />                    Color : Blue<br/>                            Material : Denim<br/>                                            Heel height : 45mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin karera 45 mm,/cl/christianlouboutin-karera-1150902_M241_1_1200x1200.jpg|||/cl/christianlouboutin-karera-1150902_M241_2_1200x1200.jpg|||/cl/christianlouboutin-karera-1150902_M241_3_1200x1200.jpg|||/cl/christianlouboutin-karera-1150902_M241_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,215,1075,,"Daring ""Daffodile"" will have you at ""Hello."" Rising to the dramatic height of 160mm, her covered platform keeps you feeling fresh on your feet while you observe the world from above.                    Product care<br/>Reference : 1110823BK01<br />                    Color : Black<br/>                            Material : Kid<br/>                                            Heel height : 160mm<br/>                                        Front platform : 60mm<br/>                                        Collection : Classic<br/>",Christian Louboutin daffodile 160 mm,/cl/christianlouboutin-daffodile-1110823_bk01_1_1200x1200_3.jpg|||/cl/christianlouboutin-daffodile-1110823_bk01_2_1200x1200_3.jpg|||/cl/christianlouboutin-daffodile-1110823_bk01_3_1200x1200_3.jpg|||/cl/christianlouboutin-daffodile-1110823_bk01_40_1200x1200_3.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,179,895,,"Whether you're dashing off to a daytime meeting or an evening date, the 45mm version of our classic ""Decollete 554"" is irresistible in eel trescolor.  This kitten heel provides a strong and sexy look for the woman on the move.                     Product care<br/>Reference : 1150038M024<br />                    Color : Multi<br/>                            Material : Eel<br/>                                            Heel height : 45mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 554 45 mm,/cl/christianlouboutin-decollete-1150038_M024_1_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150038_M024_2_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150038_M024_3_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150038_M024_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"So Kate's pointed toe and superfine stiletto heel give her an eye-catching allure.  Her dramatic pitch provides you with a supremely sexy 120mm silhouette.  In deep blue denim with a white accent heel, she puts a head-turning finish on your Spring/Summer ensembles.                    Product care<br/>Reference : 1150956BLB8<br />                    Color : Blue<br/>                            Material : Denim<br/>                                            Heel height : 120mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin so kate 120 mm,/cl/christianlouboutin-sokate-1150956_BLB8_1_1200x1200.jpg|||/cl/christianlouboutin-sokate-1150956_BLB8_2_1200x1200.jpg|||/cl/christianlouboutin-sokate-1150956_BLB8_3_1200x1200.jpg|||/cl/christianlouboutin-sokate-1150956_BLB8_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"Bianca has it all. Her sleek silhouette made up of a sensible platform, 140mm stiletto heel, and shallow round toe strike the perfect balance between sexy and sophisticated. A favorite among many in black patent leather, ""Bianca"" transitions seamlessly from day to evening.                    Product care<br/>Reference : 1100024BK01<br />                    Color : Black <br/>                            Material : Patent Leather<br/>                                            Heel height : 140mm<br/>                                        Front platform : 40mm<br/>                                        Collection : Classic<br/>",Christian Louboutin bianca 140 mm,/cl/christianlouboutin-bianca-1100024_bk01_1_1200x1200_3.jpg|||/cl/christianlouboutin-bianca-1100024_bk01_2_1200x1200_3.jpg|||/cl/christianlouboutin-bianca-1100024_bk01_3_1200x1200_3.jpg|||/cl/christianlouboutin-bianca-1100024_bk01_40_1200x1200_3.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,199,995,,"This season, our famed ""So Kate"" gets a little makeover with ""Degraspike.""  This sexy style features a spike gradient from its pointed toe to its 120mm stiletto heel.   In black and silver, this pair adds a subtle dose of rocker chic to your wardrobe.                    Product care<br/>Reference : 1150916BK65<br />                    Color : Black/Silver<br/>                            Material : Leather<br/>                                            Heel height : 120mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin degraspike 120 mm,/cl/christianlouboutin-degraspike-1150916_BK65_1_1200x1200.jpg|||/cl/christianlouboutin-degraspike-1150916_BK65_2_1200x1200.jpg|||/cl/christianlouboutin-degraspike-1150916_BK65_3_1200x1200.jpg|||/cl/christianlouboutin-degraspike-1150916_BK65_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Named after one of his favorite neighborhoods in Paris, ""Pigalle"" is one of Monsieur Louboutin's most iconic styles. With her fine stiletto heel and pointed toe, she is a stunning look for business and pleasure alike. This 120mm version in black patent leather will keep you luxuriously on your feet from rendezvous to rendezvous.                    Product care<br/>Reference : 3080698BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin pigalle  120 mm,/cl/christianlouboutin-pigalle-3080698_BK01_1_1200x1200_3.jpg|||/cl/christianlouboutin-pigalle-3080698_BK01_2_1200x1200_3.jpg|||/cl/christianlouboutin-pigalle-3080698_BK01_3_1200x1200_3.jpg|||/cl/christianlouboutin-pigalle-3080698_BK01_40_1200x1200_3.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"Front Double is one of Spring/Summer's freshest picks.  Her elegant 85mm silhouette features slight peek of decollete. Channeling the spirit of art deco luxury, this black and leopard beauty will complete any look this season.                       Product care<br/>Reference : 1150657BW6D<br />                    Color : Brown/Black<br/>                            Material : Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin front double 85 mm,/cl/christianlouboutin-frontdouble-1150657_BW6D_1_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150657_BW6D_2_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150657_BW6D_3_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150657_BW6D_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"The ever-graceful ""Simple Pump"" is the shoe Monsieur Louboutin says every lady should have in her closet. Her round toe and sturdy stiletto heel make for a classic shape that glows from sunrise to sunset, and beyond. This 100mm version in black kid leather is a top choice for your collection.                    Product care<br/>Reference : 3080378BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin simple pump 100 mm,/cl/christianlouboutin-simplepump-3080378_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080378_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080378_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080378_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,199,995,,"This season, our famed ""So Kate"" gets a little makeover with ""Degraspike.""  This sexy style features a spike gradient from her pointed toe to her 70mm heel.  In black and gold, she adds a subtle dose of rocker chic to your wardrobe.                    Product care<br/>Reference : 1151110CM6S<br />                    Color : Black/Gold<br/>                            Material : Leather<br/>                                            Heel height : 70mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin degraspike 70 mm,/cl/christianlouboutin-degraspike-1151110_CM6S_1_1200x1200_1427875654.jpg|||/cl/christianlouboutin-degraspike-1151110_CM6S_2_1200x1200_1427875653.jpg|||/cl/christianlouboutin-degraspike-1151110_CM6S_3_1200x1200_1427875653.jpg|||/cl/christianlouboutin-degraspike-1151110_CM6S_40_1200x1200_1427875653.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"The ever-graceful ""Simple Pump"" is the shoe Monsieur Louboutin says every lady should have in her closet. Her round toe and sturdy stiletto heel make for a classic shape that glows from sunrise to sunset, and beyond. This 85mm version in black kid leather is a top choice for your collection.                    Product care<br/>Reference : 3080262BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin simple pump 85 mm,/cl/christianlouboutin-simplepump-3080262_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080262_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080262_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080262_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"The ever-graceful ""Simple Pump"" is the shoe Monsieur Louboutin says every lady should have in her closet. Her round toe and sturdy stiletto heel make for a classic shape that glows from sunrise to sunset, and beyond. This 100mm version in black patent leather is a top choice for your collection.                    Product care<br/>Reference : 3080377BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin simple pump 100 mm,/cl/christianlouboutin-simplepump-3080377_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080377_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080377_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080377_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,279,1395,,"Presenting the fabulous ""Folliescabo,"" a sultry must-have for the Fall/Winter season. With a pointed toe and fine 120mm stiletto heel, she's swathed with black kid leather, a gold specchio leather heel, and glistening glass beads. A true head-turner, ""Folliescabo"" is sure to develop quite the following.                    Product care<br/>Reference : 3140860M101<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 120mm<br/>                                                    Collection : FW14<br/>",Christian Louboutin folliescabo 120 mm,/cl/christianlouboutin-folliescabo-3140860_M101_1_1200x1200.jpg|||/cl/christianlouboutin-folliescabo-3140860_M101_2_1200x1200.jpg|||/cl/christianlouboutin-folliescabo-3140860_M101_3_1200x1200.jpg|||/cl/christianlouboutin-folliescabo-3140860_M101_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
